"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USC00063420","HAMPTON, CT US","2018-01-01",,"11","-5","-5"
"USC00063420","HAMPTON, CT US","2018-01-02",,"12","-5","4"
"USC00063420","HAMPTON, CT US","2018-01-03",,"18","2","4"
"USC00063420","HAMPTON, CT US","2018-01-04",,"27","4","21"
"USC00063420","HAMPTON, CT US","2018-01-05",,"27","7","8"
"USC00063420","HAMPTON, CT US","2018-01-06",,"13","0","0"
"USC00063420","HAMPTON, CT US","2018-01-07",,"13","-8","-8"
"USC00063420","HAMPTON, CT US","2018-01-08",,"19","-9","19"
"USC00063420","HAMPTON, CT US","2018-01-09",,"33","19","25"
"USC00063420","HAMPTON, CT US","2018-01-10",,"40","12","12"
"USC00063420","HAMPTON, CT US","2018-01-11",,"39","12","38"
"USC00063420","HAMPTON, CT US","2018-01-12",,"50","38","50"
"USC00063420","HAMPTON, CT US","2018-01-13",,"61","50","56"
"USC00063420","HAMPTON, CT US","2018-01-14",,"61","14","14"
"USC00063420","HAMPTON, CT US","2018-01-15",,"25","14","15"
"USC00063420","HAMPTON, CT US","2018-01-16",,"21","15","20"
"USC00063420","HAMPTON, CT US","2018-01-17",,"33","20","32"
"USC00063420","HAMPTON, CT US","2018-01-18",,"35","13","13"
"USC00063420","HAMPTON, CT US","2018-01-19",,"35","13","13"
"USC00063420","HAMPTON, CT US","2018-01-20",,"35","13","32"
"USC00063420","HAMPTON, CT US","2018-01-21",,"47","32","32"
"USC00063420","HAMPTON, CT US","2018-01-22",,"40","32","39"
"USC00063420","HAMPTON, CT US","2018-01-23",,"40","39","39"
"USC00063420","HAMPTON, CT US","2018-01-24",,"50","32","32"
"USC00063420","HAMPTON, CT US","2018-01-25",,"40","17","17"
"USC00063420","HAMPTON, CT US","2018-01-26",,"39","14","14"
"USC00063420","HAMPTON, CT US","2018-01-27",,"36","14","27"
"USC00063420","HAMPTON, CT US","2018-01-28",,"52","27","45"
"USC00063420","HAMPTON, CT US","2018-01-29",,"50","35","35"
"USC00063420","HAMPTON, CT US","2018-01-30",,"39","20","20"
"USC00063420","HAMPTON, CT US","2018-01-31",,"31","12","12"
"USC00063420","HAMPTON, CT US","2018-02-01",,"32","12","30"
"USC00063420","HAMPTON, CT US","2018-02-02",,"43","29","29"
"USC00063420","HAMPTON, CT US","2018-02-03",,"29","5","6"
"USC00063420","HAMPTON, CT US","2018-02-04",,"31","6","31"
"USC00063420","HAMPTON, CT US","2018-02-05",,"43","31","34"
"USC00063420","HAMPTON, CT US","2018-02-06",,"43","20","20"
"USC00063420","HAMPTON, CT US","2018-02-07",,"32","18","20"
"USC00063420","HAMPTON, CT US","2018-02-08",,"42","18","22"
"USC00063420","HAMPTON, CT US","2018-02-09",,"30","13","13"
"USC00063420","HAMPTON, CT US","2018-02-10",,"34","13","34"
"USC00063420","HAMPTON, CT US","2018-02-11",,"43","34","43"
"USC00063420","HAMPTON, CT US","2018-02-12",,"56","34","37"
"USC00063420","HAMPTON, CT US","2018-02-13",,"57","20","20"
"USC00063420","HAMPTON, CT US","2018-02-14",,"36","20","30"
"USC00063420","HAMPTON, CT US","2018-02-15",,"49","30","39"
"USC00063420","HAMPTON, CT US","2018-02-16",,"49","39","48"
"USC00063420","HAMPTON, CT US","2018-02-17",,"52","24","26"
"USC00063420","HAMPTON, CT US","2018-02-18",,"40","26","29"
"USC00063420","HAMPTON, CT US","2018-02-19",,"43","20","21"
"USC00063420","HAMPTON, CT US","2018-02-20",,"49","21","48"
"USC00063420","HAMPTON, CT US","2018-02-21",,"64","48","56"
"USC00063420","HAMPTON, CT US","2018-02-22",,"66","43","43"
"USC00063420","HAMPTON, CT US","2018-02-23",,"43","30","31"
"USC00063420","HAMPTON, CT US","2018-02-24",,"40","31","40"
"USC00063420","HAMPTON, CT US","2018-02-25",,"55","36","36"
"USC00063420","HAMPTON, CT US","2018-02-26",,"40",,"38"
"USC00063420","HAMPTON, CT US","2018-02-27",,"54","27","32"
"USC00063420","HAMPTON, CT US","2018-02-28",,"53","30","32"
"USC00063420","HAMPTON, CT US","2018-03-01",,"59","32","34"
"USC00063420","HAMPTON, CT US","2018-03-02",,"61","34","35"
"USC00063420","HAMPTON, CT US","2018-03-03",,"44","35","36"
"USC00063420","HAMPTON, CT US","2018-03-07",,"45","27","31"
"USC00063420","HAMPTON, CT US","2018-03-08",,"37","31","31"
"USC00063420","HAMPTON, CT US","2018-03-09",,"37","27","27"
"USC00063420","HAMPTON, CT US","2018-03-10",,"37","27","28"
"USC00063420","HAMPTON, CT US","2018-03-11",,"40","28","28"
"USC00063420","HAMPTON, CT US","2018-03-12",,"46","27","27"
"USC00063420","HAMPTON, CT US","2018-03-13",,"44","24","31"
"USC00063420","HAMPTON, CT US","2018-03-14",,"31","24","24"
"USC00063420","HAMPTON, CT US","2018-03-18",,"43","15","15"
"USC00063420","HAMPTON, CT US","2018-03-19",,"34","15","22"
"USC00063420","HAMPTON, CT US","2018-03-20",,"38","17","20"
"USC00063420","HAMPTON, CT US","2018-03-21",,"40","20","31"
"USC00063420","HAMPTON, CT US","2018-03-22",,"36","29","32"
"USC00063420","HAMPTON, CT US","2018-03-23",,"49","29","29"
"USC00063420","HAMPTON, CT US","2018-03-24",,"46","29","39"
"USC00063420","HAMPTON, CT US","2018-03-25",,"45","32","32"
"USC00063420","HAMPTON, CT US","2018-03-30",,"54","39","52"
"USC00063420","HAMPTON, CT US","2018-03-31",,"57","36","36"
"USC00063420","HAMPTON, CT US","2018-04-01",,"58","36","43"
"USC00063420","HAMPTON, CT US","2018-04-02",,"57","29","29"
"USC00063420","HAMPTON, CT US","2018-04-03",,"40","25","26"
"USC00063420","HAMPTON, CT US","2018-04-04",,"41","26","38"
"USC00061762","DANBURY, CT US","2018-01-01",,"14","-2","12"
"USC00061762","DANBURY, CT US","2018-01-02",,"22","8","14"
"USC00061762","DANBURY, CT US","2018-01-03",,"28","7","17"
"USC00061762","DANBURY, CT US","2018-01-04",,"24","16","20"
"USC00061762","DANBURY, CT US","2018-01-05",,"20","6","6"
"USC00061762","DANBURY, CT US","2018-01-06",,"12","2","2"
"USC00061762","DANBURY, CT US","2018-01-07",,"16","-8","16"
"USC00061762","DANBURY, CT US","2018-01-08",,"29","16","28"
"USC00061762","DANBURY, CT US","2018-01-09",,"40","25","28"
"USC00061762","DANBURY, CT US","2018-01-10",,"39","17","32"
"USC00061762","DANBURY, CT US","2018-01-11",,"52","30","42"
"USC00061762","DANBURY, CT US","2018-01-12",,"59","40","57"
"USC00061762","DANBURY, CT US","2018-01-13",,"58","14","14"
"USC00061762","DANBURY, CT US","2018-01-14",,"20","9","10"
"USC00061762","DANBURY, CT US","2018-01-15",,"25","9","17"
"USC00061762","DANBURY, CT US","2018-01-16",,"33","16","30"
"USC00061762","DANBURY, CT US","2018-01-17",,"33","18","18"
"USC00061762","DANBURY, CT US","2018-01-18",,"28","12","18"
"USC00061762","DANBURY, CT US","2018-01-19",,"33","14","27"
"USC00061762","DANBURY, CT US","2018-01-20",,"47","26","33"
"USC00061762","DANBURY, CT US","2018-01-21",,"48","25","37"
"USC00061762","DANBURY, CT US","2018-01-22",,"41","36","38"
"USC00061762","DANBURY, CT US","2018-01-23",,"55","38","41"
"USC00061762","DANBURY, CT US","2018-01-24",,"41","21","21"
"USC00061762","DANBURY, CT US","2018-01-25",,"30","19","23"
"USC00061762","DANBURY, CT US","2018-01-26",,"36","13","26"
"USC00061762","DANBURY, CT US","2018-01-27",,"50","21","48"
"USC00061762","DANBURY, CT US","2018-01-28",,"51","36","36"
"USC00061762","DANBURY, CT US","2018-01-29",,"43","32","32"
"USC00061762","DANBURY, CT US","2018-01-30",,"35","21","21"
"USC00061762","DANBURY, CT US","2018-01-31",,"31","16","30"
"USC00061762","DANBURY, CT US","2018-02-01",,"43","29","33"
"USC00061762","DANBURY, CT US","2018-02-02",,"34","11","11"
"USC00061762","DANBURY, CT US","2018-02-03",,"28","9","26"
"USC00061762","DANBURY, CT US","2018-02-04",,"44","26","40"
"USC00061762","DANBURY, CT US","2018-02-05",,"40","19","19"
"USC00061762","DANBURY, CT US","2018-02-06",,"34","18","22"
"USC00061762","DANBURY, CT US","2018-02-07",,"37","19","29"
"USC00061762","DANBURY, CT US","2018-02-08",,"29","19","19"
"USC00061762","DANBURY, CT US","2018-02-09",,"31","15","30"
"USC00061762","DANBURY, CT US","2018-02-10",,"44","30","40"
"USC00061762","DANBURY, CT US","2018-02-11",,"56","38","55"
"USC00061762","DANBURY, CT US","2018-02-12",,"59","26","26"
"USC00061762","DANBURY, CT US","2018-02-13",,"36","21","28"
"USC00061762","DANBURY, CT US","2018-02-14",,"46","28","43"
"USC00061762","DANBURY, CT US","2018-02-15",,"57","40","53"
"USC00061762","DANBURY, CT US","2018-02-16",,"54","34","34"
"USC00061762","DANBURY, CT US","2018-02-17",,"39","26","31"
"USC00061762","DANBURY, CT US","2018-02-18",,"43","26","26"
"USC00061762","DANBURY, CT US","2018-02-19",,"46","21","42"
"USC00061762","DANBURY, CT US","2018-02-20",,"67","41","60"
"USC00061762","DANBURY, CT US","2018-02-21",,"78","51","51"
"USC00061762","DANBURY, CT US","2018-02-22",,"51","31","31"
"USC00061762","DANBURY, CT US","2018-02-23",,"37","31","37"
"USC00061762","DANBURY, CT US","2018-02-24",,"51","37","40"
"USC00061762","DANBURY, CT US","2018-02-25",,"42","38","41"
"USC00061762","DANBURY, CT US","2018-02-26",,"51","33","33"
"USC00061762","DANBURY, CT US","2018-02-27",,"54","25","37"
"USC00061762","DANBURY, CT US","2018-02-28",,"58","35","48"
"USC00065445","NORFOLK 2 SW, CT US","2018-01-01",,"2","-8","-7"
"USC00065445","NORFOLK 2 SW, CT US","2018-01-02",,"5","-7","0"
"USC00065445","NORFOLK 2 SW, CT US","2018-01-03",,"16","0","3"
"USC00065445","NORFOLK 2 SW, CT US","2018-01-04",,"22","3","17"
"USC00065445","NORFOLK 2 SW, CT US","2018-01-05",,"17","0","1"
"USC00065445","NORFOLK 2 SW, CT US","2018-01-06",,"7","-5","-3"
"USC00065445","NORFOLK 2 SW, CT US","2018-01-07",,"4","-10","-8"
"USC00065445","NORFOLK 2 SW, CT US","2018-01-08",,"16","-8","16"
"USC00065445","NORFOLK 2 SW, CT US","2018-01-09",,"30","16","30"
"USC00065445","NORFOLK 2 SW, CT US","2018-01-10",,"32","13","13"
"USC00065445","NORFOLK 2 SW, CT US","2018-01-11",,"39","13","39"
"USC00065445","NORFOLK 2 SW, CT US","2018-01-12",,"52","39","52"
"USC00065445","NORFOLK 2 SW, CT US","2018-01-13",,"58","23","23"
"USC00065445","NORFOLK 2 SW, CT US","2018-01-14",,"23","1","1"
"USC00065445","NORFOLK 2 SW, CT US","2018-01-15",,"12","1","10"
"USC00065445","NORFOLK 2 SW, CT US","2018-01-16",,"21","10","17"
"USC00065445","NORFOLK 2 SW, CT US","2018-01-17",,"29","17","28"
"USC00065445","NORFOLK 2 SW, CT US","2018-01-18",,"30","5","14"
"USC00065445","NORFOLK 2 SW, CT US","2018-01-19",,"20","12","12"
"USC00065445","NORFOLK 2 SW, CT US","2018-01-20",,"34","12","34"
"USC00065445","NORFOLK 2 SW, CT US","2018-01-21",,"40","31","32"
"USC00065445","NORFOLK 2 SW, CT US","2018-01-22",,"37","28","32"
"USC00065445","NORFOLK 2 SW, CT US","2018-01-23",,"36","32","35"
"USC00065445","NORFOLK 2 SW, CT US","2018-01-24",,"50","29","29"
"USC00065445","NORFOLK 2 SW, CT US","2018-01-25",,"29","12","12"
"USC00065445","NORFOLK 2 SW, CT US","2018-01-26",,"20","6","8"
"USC00065445","NORFOLK 2 SW, CT US","2018-01-27",,"29","8","28"
"USC00065445","NORFOLK 2 SW, CT US","2018-01-28",,"47","28","40"
"USC00065445","NORFOLK 2 SW, CT US","2018-01-29",,"42","28","29"
"USC00065445","NORFOLK 2 SW, CT US","2018-01-30",,"37","22","22"
"USC00065445","NORFOLK 2 SW, CT US","2018-01-31",,"28","10","11"
"USC00065445","NORFOLK 2 SW, CT US","2018-02-01",,"26","11","26"
"USC00065445","NORFOLK 2 SW, CT US","2018-02-02",,"37","14","14"
"USC00065445","NORFOLK 2 SW, CT US","2018-02-03",,"18","1","5"
"USC00065445","NORFOLK 2 SW, CT US","2018-02-04",,"23","5","23"
"USC00065445","NORFOLK 2 SW, CT US","2018-02-05",,"40","23","26"
"USC00065445","NORFOLK 2 SW, CT US","2018-02-06",,"26","8","17"
"USC00065445","NORFOLK 2 SW, CT US","2018-02-07",,"27","10","17"
"USC00065445","NORFOLK 2 SW, CT US","2018-02-08",,"33","12","14"
"USC00065445","NORFOLK 2 SW, CT US","2018-02-09",,"20","4","8"
"USC00065445","NORFOLK 2 SW, CT US","2018-02-10",,"37","8","37"
"USC00065445","NORFOLK 2 SW, CT US","2018-02-11",,"45","35","37"
"USC00065445","NORFOLK 2 SW, CT US","2018-02-12",,"52","28","28"
"USC00065445","NORFOLK 2 SW, CT US","2018-02-13",,"30","14","15"
"USC00065445","NORFOLK 2 SW, CT US","2018-02-14",,"32","15","30"
"USC00065445","NORFOLK 2 SW, CT US","2018-02-15",,"42","30","41"
"USC00065445","NORFOLK 2 SW, CT US","2018-02-16",,"52","41","41"
"USC00065445","NORFOLK 2 SW, CT US","2018-02-17",,"45","20","21"
"USC00065445","NORFOLK 2 SW, CT US","2018-02-18",,"33","21","27"
"USC00065445","NORFOLK 2 SW, CT US","2018-02-19",,"34","18","30"
"USC00065445","NORFOLK 2 SW, CT US","2018-02-20",,"44","30","44"
"USC00065445","NORFOLK 2 SW, CT US","2018-02-21",,"62","44","55"
"USC00065445","NORFOLK 2 SW, CT US","2018-02-22",,"70","35","35"
"USC00065445","NORFOLK 2 SW, CT US","2018-02-23",,"37","26","28"
"USC00065445","NORFOLK 2 SW, CT US","2018-02-24",,"38","28","38"
"USC00065445","NORFOLK 2 SW, CT US","2018-02-25",,"42","32","32"
"USC00065445","NORFOLK 2 SW, CT US","2018-02-26",,"38","32","34"
"USC00065445","NORFOLK 2 SW, CT US","2018-02-27",,"43","27","31"
"USC00065445","NORFOLK 2 SW, CT US","2018-02-28",,"47","30","38"
"USC00065445","NORFOLK 2 SW, CT US","2018-03-01",,"56","34","47"
"USC00065445","NORFOLK 2 SW, CT US","2018-03-02",,"53","31","33"
"USC00065445","NORFOLK 2 SW, CT US","2018-03-03",,"34","27","29"
"USC00065445","NORFOLK 2 SW, CT US","2018-03-04",,"34","28","30"
"USC00065445","NORFOLK 2 SW, CT US","2018-03-05",,"33","24","27"
"USC00065445","NORFOLK 2 SW, CT US","2018-03-06",,"33","18","27"
"USC00065445","NORFOLK 2 SW, CT US","2018-03-07",,"41","25","28"
"USC00065445","NORFOLK 2 SW, CT US","2018-03-08",,"31","26","28"
"USC00065445","NORFOLK 2 SW, CT US","2018-03-09",,"33","18",
"USC00065445","NORFOLK 2 SW, CT US","2018-03-10",,"32","24",
"USC00065445","NORFOLK 2 SW, CT US","2018-03-11",,"33","21","24"
"USC00065445","NORFOLK 2 SW, CT US","2018-03-12",,"35","15","31"
"USC00065445","NORFOLK 2 SW, CT US","2018-03-13",,"39","20",
"USC00065445","NORFOLK 2 SW, CT US","2018-03-14",,"32","23",
"USC00065445","NORFOLK 2 SW, CT US","2018-03-15",,"33","24","25"
"USC00065445","NORFOLK 2 SW, CT US","2018-03-16",,"37","22",
"USC00065445","NORFOLK 2 SW, CT US","2018-03-17",,"30","19","21"
"USC00065445","NORFOLK 2 SW, CT US","2018-03-18",,"37","8","9"
"USC00065445","NORFOLK 2 SW, CT US","2018-03-19",,"26","9","21"
"USC00065445","NORFOLK 2 SW, CT US","2018-03-20",,"29","8","11"
"USC00065445","NORFOLK 2 SW, CT US","2018-03-21",,"38","11","27"
"USC00065445","NORFOLK 2 SW, CT US","2018-03-22",,"34","26","26"
"USC00065445","NORFOLK 2 SW, CT US","2018-03-23",,"41","26","29"
"USC00065445","NORFOLK 2 SW, CT US","2018-03-24",,"40","26","28"
"USC00065445","NORFOLK 2 SW, CT US","2018-03-25",,"39","25","29"
"USC00065445","NORFOLK 2 SW, CT US","2018-03-26",,"39","19","21"
"USC00065445","NORFOLK 2 SW, CT US","2018-03-27",,"44","19",
"USC00065445","NORFOLK 2 SW, CT US","2018-03-28",,"45","23","32"
"USC00065445","NORFOLK 2 SW, CT US","2018-03-29",,"47","32","37"
"USC00065445","NORFOLK 2 SW, CT US","2018-03-30",,"48","37",
"USC00065445","NORFOLK 2 SW, CT US","2018-03-31",,"50","29","30"
"USC00065445","NORFOLK 2 SW, CT US","2018-04-01",,"50","30","40"
"USC00065445","NORFOLK 2 SW, CT US","2018-04-02",,"46","25",
"USC00065445","NORFOLK 2 SW, CT US","2018-04-03",,"37","25","31"
"USC00065445","NORFOLK 2 SW, CT US","2018-04-04",,"37","31","35"
"USC00065445","NORFOLK 2 SW, CT US","2018-04-05",,,"23","23"
"USC00065445","NORFOLK 2 SW, CT US","2018-04-06",,"33","18","28"
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-01","4","12","-5",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-02","7","21","-7",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-03","15","25","2",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-04","19","27","12",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-05","14","20","6",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-06","7","11","-2",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-07","2","16","-9",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-08","20","30","16",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-09","31","39","21",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-10","27","36","14",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-11","35","47","24",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-12","49","60","39",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-13","45","59","15",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-14","17","25","11",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-15","15","22","10",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-16","24","32","17",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-17","31","32","16",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-18","19","29","4",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-19","25","38","17",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-20","35","47","28",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-21","36","50","24",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-22","35","38","34",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-23","35","40","33",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-24","35","38","20",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-25","23","30","18",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-26","23","36","11",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-27","34","51","21",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-28","46","50","34",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-29","36","44","30",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-30","30","36","20",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-31","24","32","15",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-02-01","33","44","27",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-02-02","28","34","11",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-02-03","17","29","9",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-02-04","32","43","25",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-02-05","34","38","17",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-02-06","23","34","15",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-02-07","23","33","17",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-02-08","26","29","18",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-02-09","21","30","9",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-02-10","34","44","28",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-02-11","40","41","37",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-02-12","38","43","26",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-02-13","28","35","20",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-02-14","35","52","25",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-02-15","42","50","33",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-02-16","47","52","34",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-02-17","33","39","23",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-02-18","33","41","24",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-02-19","31","46","18",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-02-20","51","68","43",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-02-21","60","77","46",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-02-22","45","52","28",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-02-23","32","37","27",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-02-24","42","54","36",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-02-25","39","41","36",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-02-26","42","52","34",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-02-27","43","56","33",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-02-28","45","59","34",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-03-01","48","60","33",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-03-02","41","43","35",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-03-03","42","49","37",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-03-04","40","43","32",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-03-05","35","45","32",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-03-06","36","47","26",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-03-07","33","37","30",
